squarefoot,location,num_past_occupants,rent,building_type
705,Downtown,2,3710.919692390523,Condo
2490,Suburb,0,9554.887767569722,Condo
4737,Rural,9,20296.23969848603,House
543,Rural,6,2325.213287333684,Condo
4885,Downtown,3,24833.04816588519,House
4407,Downtown,7,26325.314990938605,House
860,Rural,2,2779.04872696648,House
4437,Rural,0,15445.131792307278,Apartment
3025,Rural,4,12641.649810391324,Apartment
893,Downtown,1,4495.895186747561,Condo
2126,Rural,2,6909.200535710568,House
3529,Rural,5,12991.596889139886,House
3587,Downtown,2,19079.64099926277,Condo
4373,Suburb,2,17009.073699766497,House
433,Suburb,5,2123.7879757644146,Condo
3438,Rural,4,12147.166641982978,House
4219,Suburb,9,25639.097378698392,Apartment
372,Suburb,8,1970.0002807650121,Condo
4794,Suburb,0,18568.823949949532,Condo
4525,Suburb,2,20747.520944467276,Apartment
3278,Rural,2,11610.722040525676,Condo
4661,Suburb,5,24361.035680139634,Apartment
2285,Suburb,7,10924.193842429597,House
1092,Downtown,2,6226.162724895052,Apartment
4559,Rural,2,17484.422782423026,Apartment
394,Downtown,5,2323.376639081733,Condo
1433,Downtown,7,8553.561210439,House
537,Rural,5,2325.054389866661,Apartment
3246,Suburb,9,16688.11336680081,House
2830,Downtown,2,16292.537649513066,Apartment
2260,Rural,3,8462.939000834902,Condo
1348,Suburb,0,5617.395701373313,Apartment
2829,Rural,7,13316.22505831462,Apartment
3264,Downtown,3,16778.763637555297,House
1263,Suburb,5,6597.662491268838,Apartment
836,Suburb,2,3601.099018939049,Condo
4523,Rural,5,18234.433021382803,Condo
3979,Suburb,8,23435.950119557525,Apartment
4487,Downtown,8,32798.94409043041,Apartment
4024,Downtown,9,25757.100800606142,House
842,Downtown,2,4044.9760221037013,House
1145,Rural,2,4064.3471425669504,Condo
3903,Suburb,3,15848.38308298874,House
3336,Suburb,6,18047.701742392273,Apartment
2794,Suburb,2,11829.745794894061,Condo
4785,Downtown,9,30738.426251365687,House
3019,Suburb,7,15703.590756898024,Condo
2184,Downtown,7,15485.073191668253,Apartment
4438,Suburb,5,19593.54837705923,House
4649,Downtown,3,27976.298807110095,Apartment
3501,Suburb,4,17567.18943899629,Apartment
3010,Rural,1,10186.530578293727,Condo
2253,Rural,5,9083.031974588632,Condo
4150,Downtown,2,22128.85236294343,Condo
989,Downtown,5,5508.148680638626,House
2250,Suburb,4,9542.640379538534,House
756,Suburb,1,3097.9757219422663,Condo
2430,Rural,4,8644.823240227546,House
4276,Suburb,4,18277.48833736872,House
4544,Downtown,8,30719.56676344119,Condo
1479,Downtown,7,10443.629830266516,Apartment
4585,Downtown,6,26456.497769731657,House
3865,Downtown,2,18724.138766976364,House
1182,Downtown,9,8958.011193877239,Apartment
699,Rural,3,2838.8951250578148,Apartment
908,Rural,5,4011.734354420706,Apartment
1938,Downtown,2,10186.426486825407,Condo
2448,Suburb,8,14279.763896972974,Apartment
1682,Downtown,7,10843.166100863587,Condo
1703,Rural,5,7469.652934593984,Apartment
1119,Downtown,3,6743.861683913439,Apartment
3592,Rural,6,15107.50087019206,Condo
1119,Rural,2,3965.0718753732317,Condo
719,Downtown,9,5567.351050211625,Apartment
4519,Downtown,7,31875.429861489105,Apartment
4817,Suburb,0,20146.192656960702,Apartment
3602,Rural,2,11716.07600481082,House
1808,Suburb,4,9046.572574585049,Apartment
1067,Downtown,4,6205.370523940404,Condo
2344,Rural,9,10026.88438649983,House
2439,Suburb,1,9887.353059231313,Condo
3329,Suburb,9,17091.64520311575,House
1849,Suburb,7,8876.89095457243,House
2064,Downtown,4,11946.148102414505,Condo
2945,Downtown,6,16895.18038002366,House
4016,Downtown,6,25220.55730248519,Condo
4905,Rural,4,20501.232556338065,Apartment
4781,Downtown,7,28527.50681080057,House
2593,Rural,8,11603.035339733942,Condo
3008,Suburb,3,12299.400070630723,House
1200,Suburb,3,5365.600337416967,Condo
3384,Downtown,7,23975.22025549185,Apartment
2309,Suburb,0,9665.89442161893,Apartment
541,Downtown,3,2808.576985366392,House
2685,Rural,5,9859.636553215982,House
4568,Suburb,3,20203.550710920787,Condo
971,Downtown,5,5825.000546636149,Condo
463,Suburb,4,1957.6953660512625,House
764,Suburb,8,4151.077624941036,Condo
3342,Downtown,9,23470.42176385312,Condo
4892,Suburb,8,26480.63842016274,Condo
2742,Suburb,3,11282.183922124757,House
2655,Suburb,3,12787.267959502486,Apartment
4578,Suburb,7,25876.52649182423,Apartment
2857,Rural,9,13356.631863865583,Condo
845,Suburb,3,3460.9864284742084,House
4135,Suburb,1,16795.24032295472,Condo
893,Downtown,1,4844.7840022153105,Apartment
4104,Rural,0,13257.874742564743,Condo
1759,Downtown,4,11170.367129892253,Apartment
3793,Downtown,5,20948.346916823506,House
2901,Downtown,8,19615.071735773465,Condo
2744,Rural,4,9650.891694128502,House
2972,Downtown,5,17981.56896956188,Condo
4500,Downtown,5,27207.089773802127,Condo
316,Downtown,2,1603.7552581088498,Condo
3491,Suburb,3,15447.437057874373,Condo
692,Downtown,0,3238.3741758822225,Condo
724,Rural,3,2536.148263003343,House
871,Rural,0,2529.0407581794125,House
3931,Suburb,4,19740.064079342763,Apartment
1420,Rural,7,6154.587182002857,Condo
541,Rural,7,2597.2008957318008,Apartment
4197,Suburb,4,17872.45978007769,House
4395,Downtown,9,33376.72716600073,Apartment
2579,Suburb,1,9551.2356055158,House
1088,Downtown,5,6603.0529903282695,Condo
1014,Downtown,0,5352.331488698046,Apartment
3149,Rural,6,14313.191168581303,Apartment
1075,Suburb,3,5110.640200460029,Apartment
4326,Rural,4,18052.676534619382,Apartment
2547,Rural,5,10338.82994491099,Condo
378,Downtown,0,1770.8410663891302,House
4226,Rural,8,17460.25071808582,House
1155,Suburb,9,6467.859021667112,Condo
2448,Rural,3,8317.644894889054,House
1331,Rural,7,6297.144612725225,Apartment
3571,Downtown,4,20625.994007263966,Condo
3876,Suburb,7,18545.930251676953,House
4482,Rural,0,14380.92300061485,Condo
3756,Downtown,7,24490.699637567694,Condo
3806,Rural,3,12875.334806728059,House
707,Suburb,1,2597.0661400418403,House
3011,Rural,5,12128.707547794274,Condo
3388,Rural,1,11424.296630588933,Condo
1968,Downtown,4,10401.346227946658,House
447,Rural,1,1584.0265072754883,Condo
4627,Downtown,2,22481.076310892706,House
4197,Suburb,5,20156.5779109638,Condo
2250,Rural,0,7273.649372016404,Condo
665,Suburb,5,3197.559606445218,Condo
1974,Suburb,2,7689.856052053167,House
4831,Rural,6,21916.327415197007,Apartment
4794,Downtown,1,22350.888968213698,House
2846,Suburb,5,13839.770498163327,Condo
862,Suburb,7,4884.062389303049,Apartment
3862,Rural,0,13413.549576671538,Apartment
2789,Rural,8,12580.476569555733,Condo
1072,Rural,4,3826.593759560673,House
2337,Rural,4,9833.148866950653,Apartment
3723,Rural,4,15591.796853213567,Apartment
2867,Rural,5,10550.316625452635,House
1873,Downtown,1,8662.257234781995,House
3994,Suburb,5,20893.38631829496,Apartment
3591,Downtown,3,18209.507981669787,House
1546,Downtown,7,10940.78804315652,Apartment
4019,Rural,8,18127.045787921918,Condo
4139,Suburb,8,20533.688631059988,House
659,Downtown,7,4691.110623610203,Apartment
2676,Rural,2,8761.327747059588,House
3309,Rural,9,14159.13540166925,House
3293,Suburb,3,15856.48132433543,Apartment
1262,Downtown,0,6077.154365162102,Condo
3932,Downtown,8,28832.280957949704,Apartment
2127,Downtown,4,11300.699507307723,House
1913,Rural,5,8399.473152218312,Apartment
1940,Suburb,2,7615.550618259026,House
2516,Suburb,9,15287.613985118525,Apartment
4612,Downtown,7,30069.44179558403,Condo
677,Rural,6,2820.342213160886,Condo
4514,Downtown,0,21827.27369338502,Condo
4585,Suburb,9,25713.737951446037,Condo
669,Rural,4,2786.833972642383,Apartment
2496,Downtown,9,17495.667581068006,Condo
4047,Downtown,8,29608.451348832936,Apartment
951,Rural,5,3531.4424584765866,House
1069,Suburb,7,5077.2767595205605,House
2721,Rural,9,11684.594407448703,House
1080,Downtown,0,5200.716298629846,Condo
2016,Downtown,9,14203.159667427393,Condo
4283,Downtown,6,26895.695608445476,Condo
1611,Downtown,2,7858.099640215227,House
3659,Suburb,8,18074.84486048188,House
822,Suburb,5,3709.8382161026007,House
821,Downtown,4,4360.2033808808565,House
2620,Suburb,7,14893.288699598825,Apartment
1235,Suburb,7,6981.724068056243,Apartment
2530,Suburb,2,10743.119030579091,Condo
4340,Downtown,1,21985.377736821778,Condo
4883,Rural,1,15166.187910913215,House
3997,Rural,4,16757.96742268897,Apartment
3137,Rural,9,15800.96808391061,Apartment
4383,Downtown,6,27493.214486308632,Condo
2761,Suburb,7,15639.266002270013,Apartment
3543,Suburb,9,19819.075096837383,Condo
3659,Downtown,7,21830.085867956517,House
985,Downtown,7,5897.451888818978,House
2460,Rural,9,11490.43196505644,Condo
4288,Rural,2,13899.627693251361,House
4366,Downtown,1,20385.949057021116,House
1867,Rural,3,7482.393813561086,Apartment
338,Suburb,0,1351.6595239604592,Apartment
2844,Downtown,2,16288.884447252904,Apartment
1556,Downtown,8,11449.933978329811,Apartment
3290,Suburb,6,17849.174103153215,Apartment
2496,Suburb,6,12539.794654918214,Condo
3768,Suburb,0,14516.277414663584,Condo
3008,Rural,6,13636.070604896482,Apartment
601,Downtown,9,3875.856659431605,House
946,Rural,6,3561.7883573830586,House
2059,Suburb,3,9126.853948558799,Condo
4651,Rural,6,19435.973849470054,Condo
897,Suburb,7,4630.978684308084,Condo
961,Rural,2,3101.5144557580074,House
4630,Rural,9,21586.909956974996,Condo
1668,Suburb,1,6247.288979133697,House
2881,Rural,6,12024.428591284104,Condo
4168,Downtown,4,22167.770496542344,House
3837,Rural,4,14847.391410097835,Condo
4608,Rural,4,17730.77552892284,Condo
4858,Downtown,6,27936.96337020127,House
582,Suburb,8,3142.975842023303,Condo
3978,Downtown,7,28114.184229415634,Apartment
1786,Rural,5,6577.969399732372,House
4382,Suburb,6,22064.399575317882,Condo
4483,Rural,8,18531.02749103536,House
760,Rural,5,3081.364871561529,Condo
2625,Downtown,0,13706.10409879816,Apartment
4054,Downtown,3,22541.603200516125,Condo
2768,Suburb,7,14536.235458332301,Condo
2024,Suburb,6,11040.853441642883,Apartment
1676,Suburb,2,6585.372270473147,House
3043,Rural,9,14193.603565535208,Condo
814,Downtown,2,4371.120332051828,Condo
1002,Downtown,2,5818.007999464054,Apartment
1953,Downtown,0,8659.431917328104,House
2366,Suburb,9,12148.155970646574,House
322,Downtown,0,1610.1597373686307,Apartment
2760,Downtown,5,18051.03184738652,Apartment
1604,Downtown,0,7775.806944349571,Condo
3600,Suburb,4,18045.784837849173,Apartment
661,Downtown,3,3914.0966392949285,Apartment
4027,Suburb,4,20234.113476318675,Apartment
1584,Downtown,6,9128.906984762087,House
814,Downtown,5,5256.855340783978,Apartment
748,Downtown,8,5060.161983005612,Condo
2155,Suburb,5,10423.449704530061,Condo
3862,Suburb,8,20958.549211413494,Condo
2820,Downtown,3,16945.666050048345,Apartment
3381,Rural,0,10084.196908634474,House
1728,Suburb,0,7236.313055434071,Apartment
4267,Suburb,9,25840.06752832146,Apartment
1222,Downtown,6,7656.652325017851,Condo
3437,Rural,2,13133.08384660114,Apartment
2459,Downtown,1,11423.554867093115,House
2847,Suburb,5,13774.834049773588,Condo
3279,Suburb,5,14531.60500194615,House
2581,Downtown,6,14799.517406170773,House
2949,Downtown,4,15605.768941877326,House
613,Rural,7,2907.823827703101,Apartment
2913,Rural,6,13242.559411037691,Apartment
3383,Suburb,1,14845.286693112304,Apartment
2556,Rural,0,8789.556224263162,Apartment
1337,Rural,8,5969.451691881288,Condo
3789,Suburb,4,19082.774471178058,Apartment
2934,Suburb,4,13567.841141227953,Condo
4283,Suburb,9,21980.339132253044,House
2078,Suburb,3,9261.73687207032,Condo
4195,Downtown,1,23033.21253008618,Apartment
1424,Suburb,4,6672.866760486517,Condo
997,Suburb,1,4363.569976389723,Apartment
2479,Suburb,6,13447.582655194723,Apartment
1704,Rural,8,7740.969466588949,Condo
1343,Suburb,8,7267.694822413067,Condo
2229,Downtown,5,12282.561479136191,House
1313,Downtown,0,5837.068128768778,House
526,Suburb,5,2314.216509099767,House
2128,Downtown,4,11249.100280987035,House
2323,Rural,3,7890.2154949596215,House
2752,Suburb,5,13284.64253209866,Condo
2385,Downtown,5,13115.498087490076,House
4583,Downtown,5,27617.702649318417,Condo
1380,Suburb,1,5225.7748493763165,House
2620,Downtown,6,17826.479840380354,Apartment
3490,Suburb,3,14283.564798046657,House
2930,Downtown,8,21479.78140089205,Apartment
2863,Rural,9,13429.593347511578,Condo
3592,Downtown,1,16727.03306328458,House
4921,Downtown,4,28475.630736581006,Condo
3886,Suburb,3,15859.646336322816,House
4731,Downtown,8,31944.315417559388,Condo
3247,Suburb,3,13272.858981120135,House
4259,Rural,7,16982.431019219028,House
3113,Suburb,7,17593.32558474156,Apartment
2883,Suburb,5,13903.36924456494,Condo
461,Downtown,5,2823.2907750734184,Condo
893,Rural,7,3874.1014906806845,Condo
3559,Suburb,9,19845.451539340036,Condo
4455,Downtown,8,30039.875316860016,Condo
3262,Downtown,4,20419.231268885425,Apartment
4188,Suburb,0,14873.537296668737,House
3690,Downtown,0,19351.500196649336,Apartment
4801,Suburb,1,19495.434727864485,Condo
963,Suburb,9,5411.374074134255,Condo
1432,Suburb,9,7427.129858259073,House
841,Rural,4,3537.6710110877957,Apartment
3274,Suburb,3,13368.278312607143,House
1167,Downtown,0,5166.505705615841,House
2366,Rural,3,9468.630012447566,Apartment
731,Downtown,3,3708.0745935518885,House
4578,Rural,9,23259.118745293188,Apartment
1506,Rural,3,5987.284630325281,Apartment
2828,Rural,0,9122.140949491852,Condo
1469,Rural,8,5994.805125976831,House
1130,Downtown,2,5973.3391307049,Condo
1951,Suburb,3,7985.931194274404,House
1436,Downtown,4,7539.192239742686,House
3110,Suburb,6,15667.84422173228,Condo
775,Downtown,5,4781.576036686992,Condo
3110,Rural,4,12035.648223789822,Condo
1626,Rural,7,7720.559350353471,Apartment
1319,Suburb,0,4684.436051371631,House
2136,Suburb,6,11659.577977588164,Apartment
4556,Downtown,5,25238.03561171666,House
2748,Suburb,4,11654.936788510684,House
4593,Downtown,6,31213.660588042178,Apartment
1583,Suburb,2,7348.3670697003045,Apartment
959,Suburb,0,3394.76629525965,House
2310,Suburb,8,12489.451554100606,Condo
698,Rural,1,2351.8824219179755,Condo
2033,Rural,9,9507.67395452189,Condo
2425,Downtown,2,12825.124437793025,Condo
2471,Suburb,7,11806.817847487799,House
374,Downtown,9,2634.9132955226905,Condo
4997,Suburb,8,26968.604671668418,Condo
3771,Rural,2,13367.732829726428,Condo
1136,Rural,5,4146.607483467626,House
799,Suburb,6,4363.746781527486,Apartment
437,Suburb,0,1796.542806224661,Condo
2397,Rural,6,9191.913363581003,House
3996,Rural,3,13510.552604834244,House
2185,Downtown,4,12676.483245093848,Condo
3057,Rural,7,14420.307285869907,Apartment
4220,Suburb,3,20268.403856141776,Apartment
2200,Downtown,3,13152.686784146292,Apartment
2910,Suburb,7,13868.459532134406,House
4286,Downtown,4,24839.96234592692,Condo
1749,Suburb,5,8425.150502968307,Condo
846,Rural,4,3050.494021797331,House
4976,Suburb,0,19253.679970402503,Condo
2303,Downtown,6,14466.057690251673,Condo
2396,Suburb,5,12450.187391585456,Apartment
1003,Downtown,1,5118.382856213162,Condo
2703,Suburb,6,13677.064142026165,Condo
1925,Rural,5,7145.770213869704,House
3631,Rural,4,12828.49205940165,House
3278,Suburb,7,18518.028013280964,Apartment
3139,Suburb,4,13365.348412731468,House
3684,Suburb,1,16262.090132162664,Apartment
2959,Downtown,5,19318.985819819412,Apartment
2161,Suburb,0,8327.071629657745,Condo
3156,Suburb,4,15851.52286334586,Apartment
985,Downtown,5,5940.576668771106,Condo
4583,Rural,6,20823.364802948734,Apartment
1919,Suburb,1,7150.275767852501,House
4943,Suburb,0,17438.757379532028,House
1731,Rural,5,6354.015767162092,House
1175,Rural,2,4477.40236038451,Apartment
2761,Downtown,4,17226.078375988523,Apartment
1665,Suburb,1,6801.916693302848,Condo
1543,Suburb,0,5968.946999861978,Condo
462,Downtown,0,2204.491061579907,Condo
2274,Rural,3,8465.99789981963,Condo
3591,Downtown,9,27261.22632364642,Apartment
569,Rural,1,2019.859426426291,Apartment
931,Downtown,0,4527.340665531552,Condo
1205,Rural,5,5323.103353750527,Apartment
3771,Downtown,3,22685.187558590096,Apartment
3553,Rural,9,17968.54134142427,Apartment
2314,Rural,6,10499.298144359178,Apartment
1941,Rural,5,7751.85795706241,Condo
504,Rural,4,1954.5837397649973,Condo
881,Rural,9,4411.726409466126,Apartment
1140,Suburb,1,4239.571273444691,House
2019,Rural,4,7809.9379236942295,Condo
2943,Suburb,8,15947.456235212723,Condo
2597,Rural,8,10760.360277155272,House
1174,Suburb,1,4716.907013614539,Condo
989,Suburb,6,4563.462778767301,House
4300,Downtown,9,27654.071525503914,House
3441,Rural,3,13746.591349059914,Apartment
1722,Downtown,2,9236.507781314202,Condo
971,Downtown,0,4250.606767207341,House
1471,Rural,2,5726.008804297102,Apartment
4026,Downtown,8,27176.863445529256,Condo
1243,Rural,8,6067.76354892382,Apartment
1749,Downtown,6,11887.836707409779,Apartment
4037,Rural,2,13039.50792182057,House
2839,Rural,2,10090.94072710938,Condo
4259,Rural,3,17123.30803282597,Apartment
4560,Suburb,6,21028.574958653237,House
2661,Downtown,6,15304.0731558047,House
3952,Suburb,1,17335.64398393996,Apartment
3970,Downtown,4,24983.314259679082,Apartment
2053,Downtown,6,11827.571305394977,House
2652,Downtown,6,18002.278372638506,Apartment
2238,Suburb,5,11721.403111160756,Apartment
670,Downtown,9,4608.746598918329,Condo
4779,Suburb,9,24550.57070309716,House
2231,Rural,7,10539.431632129952,Apartment
724,Downtown,2,3517.19333601449,House
1194,Downtown,0,5802.733401723311,Condo
897,Rural,2,2953.1553964084505,House
3362,Rural,1,10433.7479258271,House
2636,Downtown,1,12343.195116120463,House
4988,Rural,1,16932.617247724687,Condo
1987,Suburb,4,9244.956724811786,Condo
872,Suburb,0,3106.4703942346237,House
2390,Downtown,9,15331.129856776435,House
3969,Suburb,3,17604.804227259556,Condo
4572,Suburb,9,27791.351392382152,Apartment
4924,Downtown,4,28530.378033926863,Condo
1933,Rural,1,5940.320287137577,House
1817,Downtown,4,11369.167531433517,Apartment
4593,Suburb,9,27845.435022893245,Apartment
2957,Downtown,3,17881.574022083994,Apartment
3948,Downtown,7,25786.07558765034,Condo
3888,Suburb,0,15025.383595370911,Condo
1837,Suburb,4,8538.74733304986,Condo
3437,Downtown,9,24098.2324689652,Condo
397,Suburb,0,1362.7854081972707,House
3515,Suburb,9,21277.238883910966,Apartment
